ZIP Encoding,Monte_Carlo_Run,Iteration,Number of experiments,MEDV_Measurements,MEDV_IterBest,Running best house price
Random,119,28,29,[2.29975],2.29975,4.361
Random,119,29,30,[1.53392857],1.5339285714285713,4.361
Random,119,30,31,[1.831],1.831,4.361
Random,119,31,32,[3.06507286],3.065072857142858,4.361
Random,119,32,33,[1.17541176],1.1754117647058824,4.361
Random,119,33,34,[2.20012903],2.200129032258064,4.361
Random,119,34,35,[1.74641667],1.7464166666666667,4.361
Random,119,35,36,[2.894],2.894,4.361
Random,119,36,37,[0.543],0.543,4.361
Random,119,37,38,[2.21938095],2.2193809523809525,4.361
Random,119,38,39,[2.44738889],2.447388888888889,4.361
Random,119,39,40,[2.04266667],2.042666666666667,4.361
Random,119,40,41,[1.625],1.625,4.361
Random,119,41,42,[1.4535],1.4535,4.361
Random,119,42,43,[2.04366667],2.0436666666666667,4.361
Random,119,43,44,[3.2944],3.2944,4.361
Random,119,44,45,[0.799],0.7989999999999999,4.361
Random,119,45,46,[2.62344444],2.6234444444444445,4.361
Random,119,46,47,[2.2675],2.2675,4.361
Random,119,47,48,[1.3665],1.3664999999999998,4.361
Random,119,48,49,[2.80542857],2.8054285714285716,4.361
Random,119,49,50,[4.43750318],4.437503181818181,4.437503181818181
Latitude-Longitude,120,0,1,[0.6968],0.6968,0.6968
Latitude-Longitude,120,1,2,[0.45],0.45,0.6968
Latitude-Longitude,120,2,3,[1.178],1.178,1.178
Latitude-Longitude,120,3,4,[1.3786],1.3786,1.3786
Latitude-Longitude,120,4,5,[0.9675],0.9675,1.3786
Latitude-Longitude,120,5,6,[0.283],0.283,1.3786
Latitude-Longitude,120,6,7,[2.232],2.232,2.232
Latitude-Longitude,120,7,8,[3.0415],3.0415,3.0415
Latitude-Longitude,120,8,9,[0.775],0.775,3.0415
Latitude-Longitude,120,9,10,[0.963],0.963,3.0415
Latitude-Longitude,120,10,11,[2.70811111],2.708111111111111,3.0415
Latitude-Longitude,120,11,12,[0.917],0.917,3.0415
Latitude-Longitude,120,12,13,[2.954],2.954,3.0415
Latitude-Longitude,120,13,14,[0.863],0.863,3.0415
Latitude-Longitude,120,14,15,[1.42533333],1.4253333333333331,3.0415
Latitude-Longitude,120,15,16,[1.0455],1.0455,3.0415
Latitude-Longitude,120,16,17,[2.326],2.326,3.0415
Latitude-Longitude,120,17,18,[2.409],2.409,3.0415
Latitude-Longitude,120,18,19,[0.953],0.953,3.0415
Latitude-Longitude,120,19,20,[2.4065],2.4065000000000003,3.0415
Latitude-Longitude,120,20,21,[3.638],3.638,3.638
Latitude-Longitude,120,21,22,[3.4958],3.4958,3.638
Latitude-Longitude,120,22,23,[4.563],4.563,4.563
Latitude-Longitude,120,23,24,[3.998],3.998,4.563
Latitude-Longitude,120,24,25,[3.194],3.194,4.563
Latitude-Longitude,120,25,26,[3.68],3.68,4.563
Latitude-Longitude,120,26,27,[2.777],2.777,4.563
Latitude-Longitude,120,27,28,[2.75028571],2.750285714285714,4.563
Latitude-Longitude,120,28,29,[4.63638062],4.636380624999999,4.636380624999999
Latitude-Longitude,120,29,30,[4.83334222],4.833342222222222,4.833342222222222
Latitude-Longitude,120,30,31,[4.219],4.219,4.833342222222222
Latitude-Longitude,120,31,32,[4.07161333],4.0716133333333335,4.833342222222222
Latitude-Longitude,120,32,33,[1.0555],1.0555,4.833342222222222
Latitude-Longitude,120,33,34,[2.08766667],2.087666666666667,4.833342222222222
Latitude-Longitude,120,34,35,[3.78036545],3.780365454545454,4.833342222222222
Latitude-Longitude,120,35,36,[2.80152174],2.801521739130435,4.833342222222222
Latitude-Longitude,120,36,37,[4.49473136],4.4947313636363635,4.833342222222222
Latitude-Longitude,120,37,38,[0.595],0.595,4.833342222222222
Latitude-Longitude,120,38,39,[4.517206],4.517206,4.833342222222222
Latitude-Longitude,120,39,40,[4.547695],4.547695,4.833342222222222
Latitude-Longitude,120,40,41,[4.12832318],4.128323181818182,4.833342222222222
Latitude-Longitude,120,41,42,[4.699505],4.699505,4.833342222222222
Latitude-Longitude,120,42,43,[3.0978],3.0978000000000003,4.833342222222222
Latitude-Longitude,120,43,44,[2.80613],2.80613,4.833342222222222
Latitude-Longitude,120,44,45,[4.437505],4.437505,4.833342222222222
Latitude-Longitude,120,45,46,[4.50433667],4.504336666666666,4.833342222222222
Latitude-Longitude,120,46,47,[3.80388889],3.803888888888889,4.833342222222222
Latitude-Longitude,120,47,48,[3.2944],3.2944,4.833342222222222
Latitude-Longitude,120,48,49,[4.26231231],4.262312307692308,4.833342222222222
Latitude-Longitude,120,49,50,[2.82438143],2.824381428571429,4.833342222222222
OHE,120,0,1,[2.45833333],2.4583333333333335,2.4583333333333335
OHE,120,1,2,[1.54108333],1.5410833333333331,2.4583333333333335
OHE,120,2,3,[0.963],0.963,2.4583333333333335
OHE,120,3,4,[1.138],1.138,2.4583333333333335
OHE,120,4,5,[1.848],1.848,2.4583333333333335
OHE,120,5,6,[4.82320077],4.823200769230769,4.823200769230769
OHE,120,6,7,[5.00001],5.00001,5.00001
OHE,120,7,8,[1.79233333],1.7923333333333336,5.00001
OHE,120,8,9,[0.698],0.698,5.00001
OHE,120,9,10,[0.67409091],0.6740909090909091,5.00001
OHE,120,10,11,[2.043],2.043,5.00001
OHE,120,11,12,[1.00766667],1.0076666666666665,5.00001
OHE,120,12,13,[3.091],3.091,5.00001
OHE,120,13,14,[0.875],0.875,5.00001
OHE,120,14,15,[3.04833333],3.0483333333333333,5.00001
OHE,120,15,16,[3.25326526],3.2532652631578944,5.00001
OHE,120,16,17,[3.439],3.439,5.00001
OHE,120,17,18,[1.85677778],1.8567777777777776,5.00001
OHE,120,18,19,[0.98633333],0.9863333333333334,5.00001
OHE,120,19,20,[0.477],0.477,5.00001
OHE,120,20,21,[0.93775],0.93775,5.00001
OHE,120,21,22,[0.72225],0.7222500000000001,5.00001
OHE,120,22,23,[0.813],0.813,5.00001
OHE,120,23,24,[1.00675],1.00675,5.00001
OHE,120,24,25,[1.389],1.389,5.00001
OHE,120,25,26,[2.8849],2.8849,5.00001
OHE,120,26,27,[2.42547619],2.4254761904761906,5.00001
OHE,120,27,28,[3.234125],3.234125,5.00001
OHE,120,28,29,[2.10816216],2.108162162162162,5.00001
OHE,120,29,30,[1.601375],1.601375,5.00001
OHE,120,30,31,[2.781],2.781,5.00001
OHE,120,31,32,[2.06429032],2.064290322580645,5.00001
OHE,120,32,33,[0.45],0.45,5.00001
OHE,120,33,34,[2.86157286],2.861572857142858,5.00001
OHE,120,34,35,[4.437505],4.437505,5.00001
OHE,120,35,36,[1.125],1.125,5.00001
OHE,120,36,37,[1.2065],1.2065,5.00001
OHE,120,37,38,[1.019],1.019,5.00001
OHE,120,38,39,[3.405],3.405,5.00001
OHE,120,39,40,[4.32886071],4.328860714285715,5.00001
OHE,120,40,41,[0.696],0.696,5.00001
OHE,120,41,42,[1.2037],1.2037,5.00001
OHE,120,42,43,[3.50225],3.50225,5.00001
OHE,120,43,44,[3.2404],3.2403999999999997,5.00001
OHE,120,44,45,[0.439],0.439,5.00001
OHE,120,45,46,[2.51981909],2.519819090909091,5.00001
OHE,120,46,47,[1.8518],1.8518,5.00001
OHE,120,47,48,[0.72225],0.72225,5.00001
OHE,120,48,49,[2.28072773],2.280727727272727,5.00001
OHE,120,49,50,[3.02766667],3.0276666666666667,5.00001
INT,120,0,1,[1.092],1.092,1.092
INT,120,1,2,[0.97557143],0.9755714285714284,1.092
INT,120,2,3,[4.563],4.563,4.563
INT,120,3,4,[1.54108333],1.5410833333333331,4.563
INT,120,4,5,[4.75534],4.7553399999999995,4.7553399999999995
INT,120,5,6,[2.138],2.138,4.7553399999999995
INT,120,6,7,[0.97952632],0.9795263157894736,4.7553399999999995
INT,120,7,8,[1.37443478],1.3744347826086958,4.7553399999999995
INT,120,8,9,[0.963],0.963,4.7553399999999995
INT,120,9,10,[1.138],1.138,4.7553399999999995
INT,120,10,11,[1.848],1.848,4.7553399999999995
INT,120,11,12,[4.82320077],4.823200769230769,4.823200769230769
INT,120,12,13,[5.00001],5.00001,5.00001
INT,120,13,14,[0.698],0.698,5.00001
INT,120,14,15,[0.67409091],0.6740909090909091,5.00001
INT,120,15,16,[2.043],2.043,5.00001
INT,120,16,17,[1.00766667],1.0076666666666665,5.00001
INT,120,17,18,[3.091],3.091,5.00001
INT,120,18,19,[0.875],0.875,5.00001
INT,120,19,20,[3.04833333],3.0483333333333333,5.00001
INT,120,20,21,[3.25326526],3.2532652631578944,5.00001
INT,120,21,22,[3.439],3.439,5.00001
INT,120,22,23,[1.85677778],1.8567777777777776,5.00001
INT,120,23,24,[0.98633333],0.9863333333333334,5.00001
INT,120,24,25,[0.477],0.477,5.00001
INT,120,25,26,[0.93775],0.93775,5.00001
INT,120,26,27,[1.891],1.891,5.00001
INT,120,27,28,[0.72225],0.7222500000000001,5.00001
INT,120,28,29,[0.813],0.813,5.00001
INT,120,29,30,[1.00675],1.00675,5.00001
INT,120,30,31,[1.53983333],1.5398333333333334,5.00001
INT,120,31,32,[1.389],1.389,5.00001
INT,120,32,33,[2.8849],2.8849,5.00001
INT,120,33,34,[2.42547619],2.4254761904761906,5.00001
INT,120,34,35,[3.234125],3.234125,5.00001
INT,120,35,36,[1.601375],1.601375,5.00001
INT,120,36,37,[2.781],2.781,5.00001
INT,120,37,38,[2.06429032],2.064290322580645,5.00001
INT,120,38,39,[0.45],0.45,5.00001
INT,120,39,40,[2.86157286],2.861572857142858,5.00001
INT,120,40,41,[4.437505],4.437505,5.00001
INT,120,41,42,[1.125],1.125,5.00001
INT,120,42,43,[1.2065],1.2065,5.00001
INT,120,43,44,[1.019],1.019,5.00001
INT,120,44,45,[3.405],3.405,5.00001
INT,120,45,46,[4.32886071],4.328860714285715,5.00001
INT,120,46,47,[0.696],0.696,5.00001
INT,120,47,48,[1.2037],1.2037,5.00001
INT,120,48,49,[1.089],1.0890000000000002,5.00001
INT,120,49,50,[3.50225],3.50225,5.00001
Random,120,0,1,[1.33],1.33,1.33
Random,120,1,2,[2.75997143],2.7599714285714287,2.7599714285714287
Random,120,2,3,[2.787],2.787,2.787
Random,120,3,4,[2.40772222],2.407722222222222,2.787
Random,120,4,5,[4.58625375],4.58625375,4.58625375
Random,120,5,6,[2.64633333],2.646333333333333,4.58625375
Random,120,6,7,[5.00001],5.00001,5.00001
Random,120,7,8,[0.987],0.987,5.00001
Random,120,8,9,[0.78175],0.78175,5.00001
Random,120,9,10,[1.72133333],1.7213333333333332,5.00001
Random,120,10,11,[4.250005],4.250005,5.00001
Random,120,11,12,[1.79533333],1.7953333333333334,5.00001
Random,120,12,13,[1.91433333],1.9143333333333337,5.00001
Random,120,13,14,[1.05036364],1.0503636363636364,5.00001
Random,120,14,15,[0.563],0.5630000000000001,5.00001
Random,120,15,16,[2.726375],2.7263750000000004,5.00001
Random,120,16,17,[0.719],0.719,5.00001
Random,120,17,18,[1.691],1.691,5.00001
Random,120,18,19,[1.324],1.324,5.00001
Random,120,19,20,[1.65],1.65,5.00001
Random,120,20,21,[2.1705],2.1704999999999997,5.00001
Random,120,21,22,[1.83457143],1.8345714285714283,5.00001
Random,120,22,23,[3.56977778],3.569777777777778,5.00001
Random,120,23,24,[1.0105],1.0105,5.00001
Random,120,24,25,[0.817],0.817,5.00001
Random,120,25,26,[4.82320077],4.823200769230769,5.00001
Random,120,26,27,[0.81166667],0.8116666666666666,5.00001
Random,120,27,28,[0.875],0.875,5.00001
Random,120,28,29,[1.6565],1.6565,5.00001
Random,120,29,30,[2.62456609],2.6245660869565217,5.00001
Random,120,30,31,[1.601375],1.601375,5.00001
Random,120,31,32,[0.602],0.602,5.00001
Random,120,32,33,[0.786],0.786,5.00001
Random,120,33,34,[1.91016],1.91016,5.00001
Random,120,34,35,[0.745],0.745,5.00001
Random,120,35,36,[1.226],1.226,5.00001
Random,120,36,37,[1.089],1.0890000000000002,5.00001
Random,120,37,38,[2.4075],2.4075,5.00001
Random,120,38,39,[1.4865],1.4865000000000002,5.00001
Random,120,39,40,[0.599],0.599,5.00001
Random,120,40,41,[4.32886071],4.328860714285715,5.00001
Random,120,41,42,[2.609],2.609,5.00001
Random,120,42,43,[1.0675],1.0675,5.00001
Random,120,43,44,[1.6255],1.6255,5.00001
Random,120,44,45,[1.3784],1.3784,5.00001
Random,120,45,46,[1.66026316],1.6602631578947369,5.00001
Random,120,46,47,[2.01271429],2.0127142857142855,5.00001
Random,120,47,48,[2.78263636],2.782636363636364,5.00001
Random,120,48,49,[2.99292857],2.992928571428571,5.00001
Random,120,49,50,[2.19909091],2.199090909090909,5.00001
Latitude-Longitude,121,0,1,[1.798],1.798,1.798
Latitude-Longitude,121,1,2,[0.987],0.987,1.798
Latitude-Longitude,121,2,3,[0.45],0.45,1.798
Latitude-Longitude,121,3,4,[5.00001],5.00001,5.00001
Latitude-Longitude,121,4,5,[2.781],2.781,5.00001
Latitude-Longitude,121,5,6,[0.595],0.595,5.00001
Latitude-Longitude,121,6,7,[1.4535],1.4535,5.00001
Latitude-Longitude,121,7,8,[4.5],4.5,5.00001
Latitude-Longitude,121,8,9,[2.8],2.8,5.00001
Latitude-Longitude,121,9,10,[2.61825],2.6182499999999997,5.00001
Latitude-Longitude,121,10,11,[1.866],1.866,5.00001
Latitude-Longitude,121,11,12,[0.283],0.283,5.00001
Latitude-Longitude,121,12,13,[4.03675],4.03675,5.00001
Latitude-Longitude,121,13,14,[4.94554267],4.945542666666666,5.00001
Latitude-Longitude,121,14,15,[4.74493077],4.744930769230769,5.00001
Latitude-Longitude,121,15,16,[0.775],0.775,5.00001
Latitude-Longitude,121,16,17,[3.31368474],3.313684736842105,5.00001
Latitude-Longitude,121,17,18,[3.50225],3.50225,5.00001
Latitude-Longitude,121,18,19,[4.30095682],4.300956818181818,5.00001
Latitude-Longitude,121,19,20,[4.33281563],4.332815625,5.00001
Latitude-Longitude,121,20,21,[4.87069079],4.870690789473684,5.00001
Latitude-Longitude,121,21,22,[0.7055],0.7055,5.00001
Latitude-Longitude,121,22,23,[1.3786],1.3786,5.00001
Latitude-Longitude,121,23,24,[0.657],0.657,5.00001
Latitude-Longitude,121,24,25,[5.00001],5.00001,5.00001
Latitude-Longitude,121,25,26,[2.25769565],2.257695652173913,5.00001
Latitude-Longitude,121,26,27,[3.11137562],3.111375625,5.00001
Latitude-Longitude,121,27,28,[2.954],2.954,5.00001
Latitude-Longitude,121,28,29,[0.982],0.982,5.00001
Latitude-Longitude,121,29,30,[2.41673529],2.4167352941176468,5.00001
Latitude-Longitude,121,30,31,[5.00001],5.00001,5.00001
Latitude-Longitude,121,31,32,[3.77009182],3.770091818181818,5.00001
Latitude-Longitude,121,32,33,[4.190004],4.190004,5.00001
Latitude-Longitude,121,33,34,[3.19441667],3.1944166666666667,5.00001
Latitude-Longitude,121,34,35,[3.37260714],3.3726071428571425,5.00001
Latitude-Longitude,121,35,36,[2.8124808],2.8124808000000003,5.00001
Latitude-Longitude,121,36,37,[2.5475],2.5475,5.00001
Latitude-Longitude,121,37,38,[2.05671429],2.056714285714286,5.00001
Latitude-Longitude,121,38,39,[5.00001],5.00001,5.00001
Latitude-Longitude,121,39,40,[3.624602],3.624602,5.00001
Latitude-Longitude,121,40,41,[2.79791708],2.797917083333333,5.00001
Latitude-Longitude,121,41,42,[3.44222886],3.442228857142857,5.00001
Latitude-Longitude,121,42,43,[4.53211444],4.532114444444444,5.00001
Latitude-Longitude,121,43,44,[2.043],2.043,5.00001
Latitude-Longitude,121,44,45,[4.217502],4.217502,5.00001
Latitude-Longitude,121,45,46,[2.819],2.819,5.00001
Latitude-Longitude,121,46,47,[1.4374],1.4373999999999998,5.00001
Latitude-Longitude,121,47,48,[1.01],1.01,5.00001
Latitude-Longitude,121,48,49,[2.76773077],2.767730769230769,5.00001
Latitude-Longitude,121,49,50,[3.91134769],3.9113476923076926,5.00001
OHE,121,0,1,[3.27138944],3.2713894444444445,3.2713894444444445
OHE,121,1,2,[0.911],0.911,3.2713894444444445
OHE,121,2,3,[1.57375],1.57375,3.2713894444444445
OHE,121,3,4,[1.38],1.38,3.2713894444444445
OHE,121,4,5,[3.439],3.439,3.439
OHE,121,5,6,[2.114],2.114,3.439
OHE,121,6,7,[1.086],1.086,3.439
OHE,121,7,8,[0.6968],0.6968,3.439
OHE,121,8,9,[2.615],2.615,3.439
OHE,121,9,10,[3.03800063],3.038000625,3.439
OHE,121,10,11,[2.30729412],2.3072941176470585,3.439
OHE,121,11,12,[0.62757143],0.6275714285714286,3.439
OHE,121,12,13,[1.92533333],1.9253333333333331,3.439
OHE,121,13,14,[1.393],1.393,3.439
OHE,121,14,15,[0.74046667],0.7404666666666666,3.439
OHE,121,15,16,[1.443],1.443,3.439
OHE,121,16,17,[1.36538462],1.3653846153846154,3.439
OHE,121,17,18,[0.6555],0.6555,3.439
OHE,121,18,19,[2.788375],2.788375,3.439
OHE,121,19,20,[1.18538462],1.1853846153846157,3.439
OHE,121,20,21,[3.555445],3.555445,3.555445
OHE,121,21,22,[2.8849],2.8849,3.555445
OHE,121,22,23,[0.78175],0.78175,3.555445
OHE,121,23,24,[3.311],3.311,3.555445
OHE,121,24,25,[1.7625],1.7625,3.555445
OHE,121,25,26,[0.7506],0.7506,3.555445
OHE,121,26,27,[2.79683333],2.7968333333333333,3.555445
OHE,121,27,28,[1.3414],1.3414,3.555445
OHE,121,28,29,[2.9005],2.9005,3.555445
OHE,121,29,30,[2.51981909],2.519819090909091,3.555445
OHE,121,30,31,[4.13206235],4.132062352941176,4.132062352941176
OHE,121,31,32,[0.77266667],0.7726666666666667,4.132062352941176
OHE,121,32,33,[3.054202],3.054202,4.132062352941176
OHE,121,33,34,[1.862],1.862,4.132062352941176
OHE,121,34,35,[1.99725],1.99725,4.132062352941176
OHE,121,35,36,[0.5735],0.5735,4.132062352941176
OHE,121,36,37,[1.175],1.175,4.132062352941176
OHE,121,37,38,[1.34955556],1.3495555555555556,4.132062352941176
OHE,121,38,39,[1.5605],1.5605,4.132062352941176
OHE,121,39,40,[2.6265],2.6265,4.132062352941176
OHE,121,40,41,[1.611],1.611,4.132062352941176
OHE,121,41,42,[1.78621429],1.7862142857142855,4.132062352941176
OHE,121,42,43,[3.6655],3.6655,4.132062352941176
OHE,121,43,44,[1.54566667],1.5456666666666663,4.132062352941176
OHE,121,44,45,[2.99292857],2.992928571428571,4.132062352941176
OHE,121,45,46,[0.936],0.936,4.132062352941176
OHE,121,46,47,[1.916],1.916,4.132062352941176
OHE,121,47,48,[2.681],2.681,4.132062352941176
OHE,121,48,49,[1.05036364],1.0503636363636364,4.132062352941176
OHE,121,49,50,[3.37260714],3.3726071428571425,4.132062352941176
INT,121,0,1,[0.749],0.749,0.749
INT,121,1,2,[2.67123333],2.6712333333333333,2.6712333333333333
INT,121,2,3,[0.719],0.719,2.6712333333333333
INT,121,3,4,[0.911],0.911,2.6712333333333333
INT,121,4,5,[1.59628571],1.5962857142857143,2.6712333333333333
INT,121,5,6,[2.18207895],2.182078947368421,2.6712333333333333
INT,121,6,7,[2.45833333],2.4583333333333335,2.6712333333333333
INT,121,7,8,[2.72607143],2.7260714285714287,2.7260714285714287
INT,121,8,9,[1.74641667],1.7464166666666667,2.7260714285714287
INT,121,9,10,[4.83334222],4.833342222222222,4.833342222222222
INT,121,10,11,[1.74156818],1.7415681818181818,4.833342222222222
INT,121,11,12,[1.21358333],1.2135833333333332,4.833342222222222
INT,121,12,13,[3.7328024],3.7328024,4.833342222222222
INT,121,13,14,[3.12428786],3.124287857142857,4.833342222222222
INT,121,14,15,[0.582],0.582,4.833342222222222
INT,121,15,16,[2.39741667],2.397416666666667,4.833342222222222
INT,121,16,17,[3.83086933],3.830869333333333,4.833342222222222
INT,121,17,18,[1.891],1.891,4.833342222222222
INT,121,18,19,[4.54375625],4.5437562499999995,4.833342222222222
INT,121,19,20,[4.639206],4.639206,4.833342222222222
INT,121,20,21,[1.80076],1.80076,4.833342222222222
INT,121,21,22,[1.446],1.446,4.833342222222222
INT,121,22,23,[0.9935],0.9935,4.833342222222222
INT,121,23,24,[4.07161333],4.0716133333333335,4.833342222222222
INT,121,24,25,[2.82632353],2.826323529411765,4.833342222222222
INT,121,25,26,[2.40676],2.40676,4.833342222222222
INT,121,26,27,[3.788802],3.788802,4.833342222222222
INT,121,27,28,[0.69315385],0.6931538461538461,4.833342222222222
INT,121,28,29,[2.44525],2.4452499999999997,4.833342222222222
INT,121,29,30,[1.5748],1.5748,4.833342222222222
INT,121,30,31,[3.976005],3.976005,4.833342222222222
INT,121,31,32,[0.71366667],0.7136666666666667,4.833342222222222
INT,121,32,33,[1.11088372],1.1108837209302325,4.833342222222222
INT,121,33,34,[2.9195],2.9195,4.833342222222222
INT,121,34,35,[1.089],1.0890000000000002,4.833342222222222
INT,121,35,36,[0.928],0.928,4.833342222222222
INT,121,36,37,[2.57466667],2.574666666666667,4.833342222222222
INT,121,37,38,[0.9657619],0.9657619047619048,4.833342222222222
INT,121,38,39,[1.65494118],1.6549411764705884,4.833342222222222
INT,121,39,40,[1.93716667],1.9371666666666667,4.833342222222222
INT,121,40,41,[3.04833333],3.0483333333333333,4.833342222222222
INT,121,41,42,[3.23165435],3.2316543478260873,4.833342222222222
INT,121,42,43,[0.94690476],0.946904761904762,4.833342222222222
INT,121,43,44,[0.6555],0.6555,4.833342222222222
INT,121,44,45,[3.4958],3.4958,4.833342222222222
INT,121,45,46,[0.7378],0.7378,4.833342222222222
INT,121,46,47,[1.57375],1.57375,4.833342222222222
INT,121,47,48,[3.528068],3.528068,4.833342222222222
INT,121,48,49,[4.982908],4.982908,4.982908
INT,121,49,50,[2.13],2.13,4.982908
Random,121,0,1,[0.799],0.7989999999999999,0.7989999999999999
Random,121,1,2,[2.84900071],2.8490007142857143,2.8490007142857143
Random,121,2,3,[3.50700333],3.507003333333333,3.507003333333333
Random,121,3,4,[1.5440303],1.544030303030303,3.507003333333333
Random,121,4,5,[3.3217037],3.3217037037037036,3.507003333333333
Random,121,5,6,[0.571],0.571,3.507003333333333
Random,121,6,7,[1.8035],1.8035,3.507003333333333
Random,121,7,8,[2.1655],2.1655,3.507003333333333
Random,121,8,9,[0.5928],0.5928,3.507003333333333
Random,121,9,10,[1.89377778],1.8937777777777776,3.507003333333333
Random,121,10,11,[1.625],1.625,3.507003333333333
Random,121,11,12,[5.00001],5.00001,5.00001
Random,121,12,13,[1.25],1.25,5.00001
Random,121,13,14,[2.372],2.372,5.00001
Random,121,14,15,[2.2815],2.2815,5.00001
Random,121,15,16,[2.61177889],2.611778888888889,5.00001
Random,121,16,17,[1.4705],1.4705,5.00001
Random,121,17,18,[2.12514286],2.125142857142857,5.00001
Random,121,18,19,[1.81557143],1.8155714285714288,5.00001
Random,121,19,20,[1.22805556],1.2280555555555557,5.00001
Random,121,20,21,[1.27971429],1.2797142857142858,5.00001
Random,121,21,22,[2.80542857],2.8054285714285716,5.00001
Random,121,22,23,[2.27405],2.27405,5.00001
Random,121,23,24,[2.24729471],2.2472947058823527,5.00001
Random,121,24,25,[2.184],2.1839999999999997,5.00001
Random,121,25,26,[3.7328024],3.7328024,5.00001
Random,121,26,27,[0.521],0.521,5.00001
Random,121,27,28,[1.42975],1.42975,5.00001
Random,121,28,29,[1.321],1.321,5.00001
Random,121,29,30,[0.97557143],0.9755714285714284,5.00001
Random,121,30,31,[1.862],1.862,5.00001
Random,121,31,32,[2.45466667],2.4546666666666668,5.00001
Random,121,32,33,[2.432875],2.432875,5.00001
Random,121,33,34,[1.66263333],1.6626333333333332,5.00001
