% of data used,Random_Seed,Iteration,Number of experiments,yield_Measurements,yield_IterBest,Best cumulative yield,Initial_Data
0,1382,1,4,"[2.41, 5.47]",5.47,14.36,
0,1382,2,6,"[5.49, 0.12]",5.49,14.36,
0,1382,3,8,"[0.0, 0.0]",0.0,14.36,
0,1382,4,10,"[68.71, 78.95]",78.95,78.95,
0,1382,5,12,"[24.8, 20.73]",24.8,78.95,
0,1382,6,14,"[42.43, 2.85]",42.43,78.95,
0,1382,7,16,"[57.33, 18.42]",57.33,78.95,
0,1382,8,18,"[6.17, 6.88]",6.88,78.95,
0,1382,9,20,"[80.38, 36.66]",80.38,80.38,
0,1383,0,2,"[56.14, 15.26]",56.14,56.14,
0,1383,1,4,"[2.41, 5.47]",5.47,56.14,
0,1383,2,6,"[5.49, 0.12]",5.49,56.14,
0,1383,3,8,"[0.0, 0.0]",0.0,56.14,
0,1383,4,10,"[36.65, 79.76]",79.76,79.76,
0,1383,5,12,"[56.5, 2.01]",56.5,79.76,
0,1383,6,14,"[73.33, 84.62]",84.62,84.62,
0,1383,7,16,"[75.39, 6.4]",75.39,84.62,
0,1383,8,18,"[5.53, 73.93]",73.93,84.62,
0,1383,9,20,"[34.45, 76.63]",76.63,84.62,
0,1384,0,2,"[0.33, 0.0]",0.33,0.33,
0,1384,1,4,"[2.41, 5.47]",5.47,5.47,
0,1384,2,6,"[5.49, 0.12]",5.49,5.49,
0,1384,3,8,"[0.0, 0.0]",0.0,5.49,
0,1384,4,10,"[0.74, 7.34]",7.34,7.34,
0,1384,5,12,"[4.74, 59.83]",59.83,59.83,
0,1384,6,14,"[68.71, 78.95]",78.95,78.95,
0,1384,7,16,"[57.33, 6.22]",57.33,78.95,
0,1384,8,18,"[28.64, 29.31]",29.31,78.95,
0,1384,9,20,"[0.0, 6.39]",6.39,78.95,
0,1385,0,2,"[82.28, 2.06]",82.28,82.28,
0,1385,1,4,"[2.41, 5.47]",5.47,82.28,
0,1385,2,6,"[5.49, 0.12]",5.49,82.28,
0,1385,3,8,"[0.0, 0.0]",0.0,82.28,
0,1385,4,10,"[68.71, 78.95]",78.95,82.28,
0,1385,5,12,"[24.8, 7.62]",24.8,82.28,
0,1385,6,14,"[57.33, 6.22]",57.33,82.28,
0,1385,7,16,"[77.41, 40.06]",77.41,82.28,
0,1385,8,18,"[7.26, 5.25]",7.26,82.28,
0,1385,9,20,"[0.0, 44.48]",44.48,82.28,
0,1386,0,2,"[57.68, 24.06]",57.68,57.68,
0,1386,1,4,"[2.41, 5.47]",5.47,57.68,
0,1386,2,6,"[5.49, 0.12]",5.49,57.68,
0,1386,3,8,"[43.79, 52.69]",52.69,57.68,
0,1386,4,10,"[11.61, 36.7]",36.7,57.68,
0,1386,5,12,"[25.08, 15.44]",25.08,57.68,
0,1386,6,14,"[2.01, 4.1]",4.1,57.68,
0,1386,7,16,"[64.46, 16.31]",64.46,64.46,
0,1386,8,18,"[73.59, 55.96]",73.59,73.59,
0,1386,9,20,"[64.12, 49.4]",64.12,73.59,
1,1337,0,2,"[84.48, 5.53]",84.48,84.48,0.0
1,1337,1,4,"[48.86, 87.83]",87.83,87.83,0.0
1,1337,2,6,"[89.17, 86.43]",89.17,89.17,0.0
1,1337,3,8,"[80.77, 67.17]",80.77,89.17,0.0
1,1337,4,10,"[12.83, 0.0]",12.83,89.17,0.0
1,1337,5,12,"[30.21, 83.83]",83.83,89.17,0.0
1,1337,6,14,"[72.89, 84.62]",84.62,89.17,0.0
1,1337,7,16,"[75.39, 31.29]",75.39,89.17,0.0
1,1337,8,18,"[73.08, 64.62]",73.08,89.17,0.0
1,1337,9,20,"[1.85, 32.74]",32.74,89.17,0.0
1,1337,0,2,"[2.41, 87.62]",87.62,87.62,1.0
1,1337,1,4,"[75.22, 71.97]",75.22,87.62,1.0
1,1337,2,6,"[54.07, 5.59]",54.07,87.62,1.0
1,1337,3,8,"[73.08, 56.5]",73.08,87.62,1.0
1,1337,4,10,"[22.3, 64.48]",64.48,87.62,1.0
1,1337,5,12,"[28.37, 39.86]",39.86,87.62,1.0
1,1337,6,14,"[22.3, 84.62]",84.62,87.62,1.0
1,1337,7,16,"[83.83, 79.76]",83.83,87.62,1.0
1,1337,8,18,"[73.33, 68.53]",73.33,87.62,1.0
1,1337,9,20,"[47.3, 81.66]",81.66,87.62,1.0
1,1337,0,2,"[2.41, 5.47]",5.47,5.47,2.0
1,1337,1,4,"[5.49, 0.12]",5.49,5.49,2.0
1,1337,2,6,"[0.0, 0.0]",0.0,5.49,2.0
1,1337,3,8,"[68.71, 78.95]",78.95,78.95,2.0
1,1337,4,10,"[57.33, 28.64]",57.33,78.95,2.0
1,1337,5,12,"[42.43, 29.31]",42.43,78.95,2.0
1,1337,6,14,"[6.57, 6.88]",6.88,78.95,2.0
1,1337,7,16,"[6.22, 2.85]",6.22,78.95,2.0
1,1337,8,18,"[7.26, 5.25]",7.26,78.95,2.0
1,1337,9,20,"[27.82, 28.15]",28.15,78.95,2.0
1,1337,0,2,"[2.41, 5.47]",5.47,5.47,3.0
1,1337,1,4,"[5.49, 0.12]",5.49,5.49,3.0
1,1337,2,6,"[0.0, 0.0]",0.0,5.49,3.0
1,1337,3,8,"[68.71, 78.95]",78.95,78.95,3.0
1,1337,4,10,"[57.33, 24.8]",57.33,78.95,3.0
1,1337,5,12,"[42.43, 29.31]",42.43,78.95,3.0
1,1337,6,14,"[28.15, 30.44]",30.44,78.95,3.0
1,1337,7,16,"[2.85, 0.0]",2.85,78.95,3.0
1,1337,8,18,"[75.22, 5.59]",75.22,78.95,3.0
1,1337,9,20,"[63.88, 41.0]",63.88,78.95,3.0
1,1337,0,2,"[89.17, 22.3]",89.17,89.17,4.0
1,1337,1,4,"[2.41, 72.89]",72.89,89.17,4.0
1,1337,2,6,"[84.48, 29.16]",84.48,89.17,4.0
1,1337,3,8,"[48.86, 87.83]",87.83,89.17,4.0
1,1337,4,10,"[54.07, 84.62]",84.62,89.17,4.0
1,1337,5,12,"[47.3, 73.33]",73.33,89.17,4.0
1,1337,6,14,"[79.76, 76.63]",79.76,89.17,4.0
1,1337,7,16,"[34.45, 54.41]",54.41,89.17,4.0
1,1337,8,18,"[73.08, 68.53]",73.08,89.17,4.0
1,1337,9,20,"[56.5, 81.66]",81.66,89.17,4.0
1,1337,0,2,"[2.41, 5.47]",5.47,5.47,5.0
1,1337,1,4,"[5.49, 0.12]",5.49,5.49,5.0
1,1337,2,6,"[0.0, 0.0]",0.0,5.49,5.0
1,1337,3,8,"[68.71, 78.95]",78.95,78.95,5.0
1,1337,4,10,"[57.33, 29.31]",57.33,78.95,5.0
1,1337,5,12,"[72.89, 83.83]",83.83,83.83,5.0
1,1337,6,14,"[47.3, 84.62]",84.62,84.62,5.0
1,1337,7,16,"[68.53, 79.76]",79.76,84.62,5.0
1,1337,8,18,"[73.33, 2.15]",73.33,84.62,5.0
1,1337,9,20,"[73.08, 56.5]",73.08,84.62,5.0
1,1337,0,2,"[100.0, 100.0]",100.0,100.0,6.0
1,1337,1,4,"[98.49, 91.11]",98.49,100.0,6.0
1,1337,2,6,"[89.76, 22.88]",89.76,100.0,6.0
1,1337,3,8,"[87.0, 83.25]",87.0,100.0,6.0
1,1337,4,10,"[24.8, 82.28]",82.28,100.0,6.0
1,1337,5,12,"[0.0, 44.48]",44.48,100.0,6.0
1,1337,6,14,"[0.0, 40.06]",40.06,100.0,6.0
1,1337,7,16,"[77.41, 80.69]",80.69,100.0,6.0
1,1337,8,18,"[41.64, 31.32]",41.64,100.0,6.0
1,1337,9,20,"[96.38, 41.1]",96.38,100.0,6.0
1,1337,0,2,"[67.21, 76.85]",76.85,76.85,7.0
1,1337,1,4,"[91.06, 67.85]",91.06,91.06,7.0
1,1337,2,6,"[90.39, 19.84]",90.39,91.06,7.0
1,1337,3,8,"[89.76, 43.79]",89.76,91.06,7.0
1,1337,4,10,"[98.49, 91.11]",98.49,98.49,7.0
1,1337,5,12,"[100.0, 69.2]",100.0,100.0,7.0
1,1337,6,14,"[100.0, 31.32]",100.0,100.0,7.0
1,1337,7,16,"[87.0, 83.25]",87.0,100.0,7.0
1,1337,8,18,"[0.0, 50.75]",50.75,100.0,7.0
1,1337,9,20,"[52.69, 11.18]",52.69,100.0,7.0
1,1337,0,2,"[0.74, 0.0]",0.74,0.74,8.0
1,1337,1,4,"[48.86, 77.41]",77.41,77.41,8.0
1,1337,2,6,"[40.06, 34.45]",40.06,77.41,8.0
1,1337,3,8,"[82.28, 56.14]",82.28,82.28,8.0
1,1337,4,10,"[75.39, 44.48]",75.39,82.28,8.0
1,1337,5,12,"[47.3, 84.62]",84.62,84.62,8.0
1,1337,6,14,"[73.33, 73.08]",73.33,84.62,8.0
1,1337,7,16,"[28.37, 3.57]",28.37,84.62,8.0
1,1337,8,18,"[22.3, 79.76]",79.76,84.62,8.0
1,1337,9,20,"[55.41, 56.5]",56.5,84.62,8.0
1,1337,0,2,"[52.56, 91.39]",91.39,91.39,9.0
1,1337,1,4,"[67.21, 91.06]",91.06,91.39,9.0
1,1337,2,6,"[0.0, 100.0]",100.0,100.0,9.0
1,1337,3,8,"[98.49, 100.0]",100.0,100.0,9.0
1,1337,4,10,"[83.25, 91.11]",91.11,100.0,9.0
1,1337,5,12,"[48.86, 89.76]",89.76,100.0,9.0
1,1337,6,14,"[87.0, 22.88]",87.0,100.0,9.0
1,1337,7,16,"[55.4, 59.83]",59.83,100.0,9.0
1,1337,8,18,"[11.61, 96.38]",96.38,100.0,9.0
1,1337,9,20,"[50.75, 82.33]",82.33,100.0,9.0
1,1337,0,2,"[2.41, 5.47]",5.47,5.47,10.0
1,1337,1,4,"[5.49, 0.12]",5.49,5.49,10.0
1,1337,2,6,"[46.33, 55.96]",55.96,55.96,10.0
1,1337,3,8,"[52.56, 52.69]",52.69,55.96,10.0
1,1337,4,10,"[31.29, 27.05]",31.29,55.96,10.0
1,1337,5,12,"[64.46, 34.47]",64.46,64.46,10.0
1,1337,6,14,"[73.59, 15.44]",73.59,73.59,10.0
1,1337,7,16,"[39.39, 64.12]",64.12,73.59,10.0
1,1337,8,18,"[32.04, 57.68]",57.68,73.59,10.0
1,1337,9,20,"[16.31, 6.96]",16.31,73.59,10.0
1,1337,0,2,"[2.41, 5.47]",5.47,5.47,11.0
1,1337,1,4,"[5.49, 0.12]",5.49,5.49,11.0
1,1337,2,6,"[0.0, 0.0]",0.0,5.49,11.0
1,1337,3,8,"[68.71, 78.95]",78.95,78.95,11.0
1,1337,4,10,"[8.84, 0.0]",8.84,78.95,11.0
1,1337,5,12,"[57.33, 20.73]",57.33,78.95,11.0
1,1337,6,14,"[18.42, 28.64]",28.64,78.95,11.0
1,1337,7,16,"[6.57, 7.74]",7.74,78.95,11.0
1,1337,8,18,"[6.54, 0.0]",6.54,78.95,11.0
1,1337,9,20,"[6.22, 7.26]",7.26,78.95,11.0
1,1337,0,2,"[2.41, 10.39]",10.39,10.39,12.0
1,1337,1,4,"[5.47, 5.49]",5.49,10.39,12.0
1,1337,2,6,"[0.12, 0.0]",0.12,10.39,12.0
1,1337,3,8,"[0.0, 68.71]",68.71,68.71,12.0
1,1337,4,10,"[78.95, 42.43]",78.95,78.95,12.0
1,1337,5,12,"[57.33, 24.8]",57.33,78.95,12.0
1,1337,6,14,"[28.15, 30.44]",30.44,78.95,12.0
1,1337,7,16,"[6.22, 6.39]",6.39,78.95,12.0
1,1337,8,18,"[7.26, 20.73]",20.73,78.95,12.0
1,1337,9,20,"[5.25, 27.82]",27.82,78.95,12.0
1,1337,0,2,"[2.41, 5.47]",5.47,5.47,13.0
1,1337,1,4,"[5.49, 0.12]",5.49,5.49,13.0
1,1337,2,6,"[98.49, 91.11]",98.49,98.49,13.0
1,1337,3,8,"[64.46, 2.84]",64.46,98.49,13.0
1,1337,4,10,"[100.0, 31.32]",100.0,100.0,13.0
1,1337,5,12,"[89.76, 6.54]",89.76,100.0,13.0
1,1337,6,14,"[100.0, 53.52]",100.0,100.0,13.0
1,1337,7,16,"[87.0, 83.25]",87.0,100.0,13.0
1,1337,8,18,"[0.85, 7.88]",7.88,100.0,13.0
1,1337,9,20,"[46.33, 91.06]",91.06,100.0,13.0
1,1337,0,2,"[73.08, 0.57]",73.08,73.08,14.0
1,1337,1,4,"[22.3, 45.11]",45.11,73.08,14.0
1,1337,2,6,"[56.5, 29.82]",56.5,73.08,14.0
1,1337,3,8,"[7.34, 32.74]",32.74,73.08,14.0
1,1337,4,10,"[8.17, 20.05]",20.05,73.08,14.0
1,1337,5,12,"[31.13, 39.86]",39.86,73.08,14.0
1,1337,6,14,"[2.41, 96.38]",96.38,96.38,14.0
1,1337,7,16,"[50.75, 82.33]",82.33,96.38,14.0
1,1337,8,18,"[67.85, 53.52]",67.85,96.38,14.0
1,1337,9,20,"[6.4, 80.69]",80.69,96.38,14.0
1,1337,0,2,"[87.0, 91.11]",91.11,91.11,15.0
1,1337,1,4,"[90.39, 100.0]",100.0,100.0,15.0
1,1337,2,6,"[98.49, 83.25]",98.49,100.0,15.0
1,1337,3,8,"[9.07, 55.96]",55.96,100.0,15.0
1,1337,4,10,"[69.2, 19.28]",69.2,100.0,15.0
1,1337,5,12,"[11.68, 6.54]",11.68,100.0,15.0
1,1337,6,14,"[89.76, 32.43]",89.76,100.0,15.0
1,1337,7,16,"[39.39, 67.21]",67.21,100.0,15.0
1,1337,8,18,"[100.0, 50.75]",100.0,100.0,15.0
1,1337,9,20,"[34.47, 11.18]",34.47,100.0,15.0
1,1337,0,2,"[2.41, 5.47]",5.47,5.47,16.0
1,1337,1,4,"[5.49, 0.12]",5.49,5.49,16.0
1,1337,2,6,"[0.0, 0.0]",0.0,5.49,16.0
1,1337,3,8,"[68.71, 78.95]",78.95,78.95,16.0
1,1337,4,10,"[28.64, 29.31]",29.31,78.95,16.0
1,1337,5,12,"[57.33, 2.85]",57.33,78.95,16.0
1,1337,6,14,"[6.39, 8.3]",8.3,78.95,16.0
1,1337,7,16,"[27.82, 28.15]",28.15,78.95,16.0
1,1337,8,18,"[0.0, 6.17]",6.17,78.95,16.0
1,1337,9,20,"[6.22, 7.26]",7.26,78.95,16.0
1,1337,0,2,"[2.41, 5.47]",5.47,5.47,17.0
1,1337,1,4,"[5.49, 0.12]",5.49,5.49,17.0
1,1337,2,6,"[0.0, 0.0]",0.0,5.49,17.0
1,1337,3,8,"[50.75, 8.3]",50.75,50.75,17.0
1,1337,4,10,"[54.67, 96.38]",96.38,96.38,17.0
1,1337,5,12,"[82.33, 53.52]",82.33,96.38,17.0
1,1337,6,14,"[41.1, 80.69]",80.69,96.38,17.0
1,1337,7,16,"[100.0, 19.28]",100.0,100.0,17.0
1,1337,8,18,"[87.0, 83.25]",87.0,100.0,17.0
1,1337,9,20,"[45.01, 50.69]",50.69,100.0,17.0
1,1337,0,2,"[2.41, 5.47]",5.47,5.47,18.0
1,1337,1,4,"[5.49, 0.12]",5.49,5.49,18.0
1,1337,2,6,"[0.0, 0.0]",0.0,5.49,18.0
1,1337,3,8,"[90.39, 11.64]",90.39,90.39,18.0
1,1337,4,10,"[98.49, 91.11]",98.49,98.49,18.0
1,1337,5,12,"[89.76, 31.32]",89.76,98.49,18.0
1,1337,6,14,"[83.25, 100.0]",100.0,100.0,18.0
1,1337,7,16,"[87.0, 22.88]",87.0,100.0,18.0
1,1337,8,18,"[67.21, 100.0]",100.0,100.0,18.0
1,1337,9,20,"[20.73, 96.38]",96.38,100.0,18.0
1,1337,0,2,"[76.68, 11.18]",76.68,76.68,19.0
1,1337,1,4,"[76.85, 69.2]",76.85,76.85,19.0
1,1337,2,6,"[54.67, 43.52]",54.67,76.85,19.0
1,1337,3,8,"[6.0, 22.3]",22.3,76.85,19.0
1,1337,4,10,"[89.76, 32.43]",89.76,89.76,19.0
1,1337,5,12,"[90.39, 98.49]",98.49,98.49,19.0
1,1337,6,14,"[87.0, 64.46]",87.0,98.49,19.0
1,1337,7,16,"[11.68, 37.71]",37.71,98.49,19.0
1,1337,8,18,"[67.21, 41.64]",67.21,98.49,19.0
1,1337,9,20,"[100.0, 43.79]",100.0,100.0,19.0
1,1337,0,2,"[2.41, 5.47]",5.47,5.47,20.0
1,1337,1,4,"[5.49, 0.12]",5.49,5.49,20.0
1,1337,2,6,"[72.89, 84.62]",84.62,84.62,20.0
1,1337,3,8,"[75.39, 79.76]",79.76,84.62,20.0
1,1337,4,10,"[1.13, 2.15]",2.15,84.62,20.0
1,1337,5,12,"[30.21, 40.06]",40.06,84.62,20.0
1,1337,6,14,"[73.08, 81.66]",81.66,84.62,20.0
1,1337,7,16,"[56.5, 80.77]",80.77,84.62,20.0
1,1337,8,18,"[64.62, 86.43]",86.43,86.43,20.0
1,1337,9,20,"[20.35, 73.93]",73.93,86.43,20.0
1,1337,0,2,"[2.41, 5.47]",5.47,5.47,21.0
1,1337,1,4,"[5.49, 0.12]",5.49,5.49,21.0
1,1337,2,6,"[0.0, 0.0]",0.0,5.49,21.0
1,1337,3,8,"[68.71, 78.95]",78.95,78.95,21.0
1,1337,4,10,"[6.54, 6.4]",6.54,78.95,21.0
1,1337,5,12,"[0.0, 11.3]",11.3,78.95,21.0
1,1337,6,14,"[57.33, 20.73]",57.33,78.95,21.0
1,1337,7,16,"[6.22, 7.26]",7.26,78.95,21.0
1,1337,8,18,"[5.25, 27.82]",27.82,78.95,21.0
1,1337,9,20,"[28.15, 30.44]",30.44,78.95,21.0
1,1337,0,2,"[2.41, 5.47]",5.47,5.47,22.0
1,1337,1,4,"[5.49, 0.12]",5.49,5.49,22.0
1,1337,2,6,"[0.0, 0.0]",0.0,5.49,22.0
1,1337,3,8,"[68.71, 78.95]",78.95,78.95,22.0
1,1337,4,10,"[20.73, 41.64]",41.64,78.95,22.0
1,1337,5,12,"[18.42, 7.62]",18.42,78.95,22.0
1,1337,6,14,"[6.39, 8.3]",8.3,78.95,22.0
1,1337,7,16,"[57.33, 80.38]",80.38,80.38,22.0
1,1337,8,18,"[87.0, 83.25]",87.0,87.0,22.0
1,1337,9,20,"[98.49, 100.0]",100.0,100.0,22.0
1,1337,0,2,"[42.43, 91.06]",91.06,91.06,23.0
1,1337,1,4,"[90.39, 100.0]",100.0,100.0,23.0
1,1337,2,6,"[87.0, 100.0]",100.0,100.0,23.0
1,1337,3,8,"[98.49, 91.11]",98.49,100.0,23.0
1,1337,4,10,"[53.52, 22.88]",53.52,100.0,23.0
1,1337,5,12,"[89.76, 83.25]",89.76,100.0,23.0
1,1337,6,14,"[0.0, 17.0]",17.0,100.0,23.0
1,1337,7,16,"[30.44, 32.04]",32.04,100.0,23.0
1,1337,8,18,"[67.21, 46.33]",67.21,100.0,23.0
1,1337,9,20,"[24.8, 22.3]",24.8,100.0,23.0
1,1337,0,2,"[50.75, 32.43]",50.75,50.75,24.0
1,1337,1,4,"[58.95, 11.18]",58.95,58.95,24.0
1,1337,2,6,"[22.3, 75.39]",75.39,75.39,24.0
1,1337,3,8,"[0.0, 73.33]",73.33,75.39,24.0
1,1337,4,10,"[56.14, 79.76]",79.76,79.76,24.0
1,1337,5,12,"[84.62, 73.93]",84.62,84.62,24.0
1,1337,6,14,"[5.53, 76.63]",76.63,84.62,24.0
1,1337,7,16,"[69.2, 40.76]",69.2,84.62,24.0
1,1337,8,18,"[83.83, 39.32]",83.83,84.62,24.0
1,1337,9,20,"[84.48, 29.82]",84.48,84.62,24.0
1,1337,0,2,"[39.86, 54.41]",54.41,54.41,25.0
1,1337,1,4,"[16.87, 0.28]",16.87,54.41,25.0
1,1337,2,6,"[31.13, 73.33]",73.33,73.33,25.0
1,1337,3,8,"[75.39, 84.62]",84.62,84.62,25.0
1,1337,4,10,"[73.08, 83.83]",83.83,84.62,25.0
1,1337,5,12,"[32.74, 79.76]",79.76,84.62,25.0
1,1337,6,14,"[32.04, 40.06]",40.06,84.62,25.0
1,1337,7,16,"[96.38, 81.66]",96.38,96.38,25.0
1,1337,8,18,"[50.75, 53.52]",53.52,96.38,25.0
1,1337,9,20,"[67.85, 50.69]",67.85,96.38,25.0
1,1337,0,2,"[0.0, 91.11]",91.11,91.11,26.0
1,1337,1,4,"[91.06, 100.0]",100.0,100.0,26.0
1,1337,2,6,"[98.49, 100.0]",100.0,100.0,26.0
1,1337,3,8,"[80.38, 83.25]",83.25,100.0,26.0
1,1337,4,10,"[96.38, 19.28]",96.38,100.0,26.0
1,1337,5,12,"[50.75, 67.85]",67.85,100.0,26.0
1,1337,6,14,"[89.76, 53.52]",89.76,100.0,26.0
1,1337,7,16,"[87.0, 50.69]",87.0,100.0,26.0
1,1337,8,18,"[44.25, 55.96]",55.96,100.0,26.0
1,1337,9,20,"[90.39, 20.73]",90.39,100.0,26.0
1,1337,0,2,"[2.41, 5.47]",5.47,5.47,27.0
1,1337,1,4,"[5.49, 0.12]",5.49,5.49,27.0
1,1337,2,6,"[0.0, 0.0]",0.0,5.49,27.0
1,1337,3,8,"[68.71, 78.95]",78.95,78.95,27.0
1,1337,4,10,"[83.25, 34.47]",83.25,83.25,27.0
1,1337,5,12,"[100.0, 82.33]",100.0,100.0,27.0
1,1337,6,14,"[6.54, 53.52]",53.52,100.0,27.0
1,1337,7,16,"[98.49, 91.11]",98.49,100.0,27.0
1,1337,8,18,"[87.0, 89.76]",89.76,100.0,27.0
1,1337,9,20,"[6.17, 50.75]",50.75,100.0,27.0
1,1337,0,2,"[2.41, 5.47]",5.47,5.47,28.0
1,1337,1,4,"[5.49, 0.12]",5.49,5.49,28.0
1,1337,2,6,"[50.75, 96.38]",96.38,96.38,28.0
1,1337,3,8,"[53.52, 50.69]",53.52,96.38,28.0
1,1337,4,10,"[100.0, 82.33]",100.0,100.0,28.0
1,1337,5,12,"[87.0, 83.25]",87.0,100.0,28.0
1,1337,6,14,"[100.0, 80.69]",100.0,100.0,28.0
1,1337,7,16,"[98.49, 91.11]",98.49,100.0,28.0
1,1337,8,18,"[89.76, 55.96]",89.76,100.0,28.0
1,1337,9,20,"[2.84, 31.32]",31.32,100.0,28.0
1,1337,0,2,"[2.41, 5.47]",5.47,5.47,29.0
1,1337,1,4,"[5.49, 0.12]",5.49,5.49,29.0
1,1337,2,6,"[0.0, 0.0]",0.0,5.49,29.0
1,1337,3,8,"[68.71, 78.95]",78.95,78.95,29.0
1,1337,4,10,"[57.33, 29.31]",57.33,78.95,29.0
1,1337,5,12,"[28.64, 6.39]",28.64,78.95,29.0
1,1337,6,14,"[0.0, 0.0]",0.0,78.95,29.0
1,1337,7,16,"[0.53, 0.0]",0.53,78.95,29.0
1,1337,8,18,"[28.15, 0.0]",28.15,78.95,29.0
1,1337,9,20,"[6.22, 7.26]",7.26,78.95,29.0
1,1337,0,2,"[2.41, 5.47]",5.47,5.47,30.0
1,1337,1,4,"[5.49, 0.12]",5.49,5.49,30.0
1,1337,2,6,"[0.0, 0.0]",0.0,5.49,30.0
1,1337,3,8,"[7.12, 10.05]",10.05,10.05,30.0
1,1337,4,10,"[68.71, 78.95]",78.95,78.95,30.0
1,1337,5,12,"[57.33, 29.31]",57.33,78.95,30.0
1,1337,6,14,"[18.42, 28.64]",28.64,78.95,30.0
1,1337,7,16,"[27.82, 28.15]",28.15,78.95,30.0
1,1337,8,18,"[6.39, 11.69]",11.69,78.95,30.0
1,1337,9,20,"[6.22, 77.41]",77.41,78.95,30.0
1,1337,0,2,"[2.41, 5.47]",5.47,5.47,31.0
1,1337,1,4,"[5.49, 0.12]",5.49,5.49,31.0
1,1337,2,6,"[0.0, 0.0]",0.0,5.49,31.0
1,1337,3,8,"[68.71, 78.95]",78.95,78.95,31.0
1,1337,4,10,"[28.64, 24.8]",28.64,78.95,31.0
1,1337,5,12,"[29.31, 20.73]",29.31,78.95,31.0
1,1337,6,14,"[87.62, 63.88]",87.62,87.62,31.0
1,1337,7,16,"[54.07, 24.09]",54.07,87.62,31.0
1,1337,8,18,"[75.22, 71.97]",75.22,87.62,31.0
1,1337,9,20,"[27.82, 80.38]",80.38,87.62,31.0
1,1337,0,2,"[89.17, 40.06]",89.17,89.17,32.0
1,1337,1,4,"[55.4, 15.26]",55.4,89.17,32.0
1,1337,2,6,"[9.16, 36.65]",36.65,89.17,32.0
1,1337,3,8,"[4.74, 81.66]",81.66,89.17,32.0
1,1337,4,10,"[98.49, 80.77]",98.49,98.49,32.0
1,1337,5,12,"[89.76, 100.0]",100.0,100.0,32.0
1,1337,6,14,"[87.0, 100.0]",100.0,100.0,32.0
1,1337,7,16,"[83.25, 50.69]",83.25,100.0,32.0
1,1337,8,18,"[0.0, 91.11]",91.11,100.0,32.0
1,1337,9,20,"[53.52, 19.28]",53.52,100.0,32.0
1,1337,0,2,"[54.07, 71.97]",71.97,71.97,33.0
1,1337,1,4,"[63.88, 5.45]",63.88,71.97,33.0
1,1337,2,6,"[87.62, 41.0]",87.62,87.62,33.0
1,1337,3,8,"[75.22, 5.59]",75.22,87.62,33.0
1,1337,4,10,"[2.41, 55.4]",55.4,87.62,33.0
1,1337,5,12,"[27.82, 30.44]",30.44,87.62,33.0
1,1337,6,14,"[77.41, 30.21]",77.41,87.62,33.0
1,1337,7,16,"[48.86, 82.28]",82.28,87.62,33.0
1,1337,8,18,"[40.06, 34.45]",40.06,87.62,33.0
1,1337,9,20,"[24.8, 10.44]",24.8,87.62,33.0
1,1337,0,2,"[40.06, 53.25]",53.25,53.25,34.0
1,1337,1,4,"[48.86, 87.83]",87.83,87.83,34.0
1,1337,2,6,"[4.74, 89.17]",89.17,89.17,34.0
1,1337,3,8,"[55.4, 12.83]",55.4,89.17,34.0
1,1337,4,10,"[0.0, 30.21]",30.21,89.17,34.0
1,1337,5,12,"[84.48, 4.99]",84.48,89.17,34.0
1,1337,6,14,"[45.28, 15.44]",45.28,89.17,34.0
1,1337,7,16,"[52.56, 80.77]",80.77,89.17,34.0
1,1337,8,18,"[41.69, 86.43]",86.43,89.17,34.0
1,1337,9,20,"[81.66, 59.92]",81.66,89.17,34.0
1,1337,0,2,"[72.45, 40.43]",72.45,72.45,35.0
1,1337,1,4,"[0.74, 59.83]",59.83,72.45,35.0
1,1337,2,6,"[98.49, 76.34]",98.49,98.49,35.0
1,1337,3,8,"[89.76, 100.0]",100.0,100.0,35.0
1,1337,4,10,"[100.0, 32.43]",100.0,100.0,35.0
1,1337,5,12,"[87.0, 83.25]",87.0,100.0,35.0
1,1337,6,14,"[64.46, 91.11]",91.11,100.0,35.0
1,1337,7,16,"[52.56, 96.38]",96.38,100.0,35.0
1,1337,8,18,"[50.75, 53.52]",53.52,100.0,35.0
1,1337,9,20,"[82.33, 80.69]",82.33,100.0,35.0
1,1337,0,2,"[76.85, 69.2]",76.85,76.85,36.0
1,1337,1,4,"[90.39, 11.18]",90.39,90.39,36.0
1,1337,2,6,"[67.21, 98.49]",98.49,98.49,36.0
1,1337,3,8,"[0.74, 89.76]",89.76,98.49,36.0
1,1337,4,10,"[87.0, 100.0]",100.0,100.0,36.0
1,1337,5,12,"[100.0, 91.11]",100.0,100.0,36.0
1,1337,6,14,"[10.98, 15.26]",15.26,100.0,36.0
1,1337,7,16,"[83.25, 54.67]",83.25,100.0,36.0
1,1337,8,18,"[32.43, 31.32]",32.43,100.0,36.0
1,1337,9,20,"[0.0, 22.3]",22.3,100.0,36.0
1,1337,0,2,"[2.41, 5.47]",5.47,5.47,37.0
1,1337,1,4,"[5.49, 0.12]",5.49,5.49,37.0
1,1337,2,6,"[0.0, 0.0]",0.0,5.49,37.0
1,1337,3,8,"[68.71, 78.95]",78.95,78.95,37.0
1,1337,4,10,"[28.64, 0.0]",28.64,78.95,37.0
1,1337,5,12,"[57.33, 29.31]",57.33,78.95,37.0
1,1337,6,14,"[0.0, 0.0]",0.0,78.95,37.0
1,1337,7,16,"[46.99, 57.68]",57.68,78.95,37.0
